year,unit_id,name,unit_type,admin_parent,origin_year,age_years,age_class_10,basis,confidence,predecessor_year,predecessor_id,predecessor_name,distance_km,name_similarity,overlap_iou
1947,adm_1947_11,Угловский район,район,Алтайский край,1947,0,0–9 лет,new_or_unmatched,low,,,,,,
1947,adm_1947_12,Чарышский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_9,Чарышский,0.4,1.0,0.0
1947,adm_1947_13,Краснощековский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_190,Краснощековский,18.3,1.0,0.0
1947,adm_1947_14,Рубцовский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,medium,1939,adm_1939_8,Рубцовский,105.5,1.0,0.0
1947,adm_1947_15,Майминский район,район,Горно-Алтайская автономная область,1926,21,20–29 лет,geometry+centroid,medium,1939,adm_1939_22,Чойский,5.1,0.588,0.707
1947,adm_1947_17,Алтайский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_194,Алтайский,5.6,1.0,0.0
1947,adm_1947_18,Белоглаэовский район,район,Алтайский край,1926,21,20–29 лет,fuzzy_name+centroid,medium,1939,adm_1939_13,Белоглазовский,4.6,0.929,0.775
1947,adm_1947_19,Егорьевский район,район,Алтайский край,1939,8,0–9 лет,name+centroid,high,1939,adm_1939_12,Егорьевский,6.6,1.0,0.0
1947,adm_1947_20,Поспелихинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_14,Поспелихинский,0.8,1.0,0.0
1947,adm_1947_21,Михайловский район,район,Алтайский край,1926,21,20–29 лет,geometry+centroid,medium,1939,adm_1939_26,Ключевский,52.0,0.545,0.466
1947,adm_1947_22,Усть-Калманский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_15,Усть-Калманский,6.1,1.0,0.0
1947,adm_1947_23,Солонешенский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_11,Солонешенский,39.1,1.0,0.0
1947,adm_1947_24,Волчихинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_16,Волчихинский,54.2,1.0,0.0
1947,adm_1947_25,Смоленский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_189,Смоленский,23.7,1.0,0.0
1947,adm_1947_26,Грязнухинский район (сельсное население),район,Алтайский край,1939,8,0–9 лет,fuzzy_name+centroid,medium,1939,adm_1939_17,Грязнюхинский,7.3,0.923,0.882
1947,adm_1947_27,Новичихинский район,район,Алтайский край,1926,21,20–29 лет,fuzzy_name+centroid,medium,1939,adm_1939_18,Новочихинский,5.6,0.923,0.8
1947,adm_1947_28,Ключевский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_26,Ключевский,41.5,1.0,0.0
1947,adm_1947_29,Шипуновский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_21,Шипуновский,9.3,1.0,0.0
1947,adm_1947_30,Быстроистокский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_19,Быстро-Истокский,27.6,0.968,0.455
1947,adm_1947_31,Алейский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_20,Алейский,2.4,1.0,0.0
1947,adm_1947_32,Старобардинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_192,Старо-Бардинский,10.2,0.968,0.729
1947,adm_1947_33,Сростинский район,район,Алтайский край,1947,0,0–9 лет,new_or_unmatched,low,,,,,,
1947,adm_1947_34,Турочакский район,район,Горно-Алтайская автономная область,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_23,Турочакский,2.4,1.0,0.0
1947,adm_1947_35,Усть-Пристанский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_24,Усть-Пристанский,6.4,1.0,0.0
1947,adm_1947_36,Кулундинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_32,Кулундинский,42.8,1.0,0.0
1947,adm_1947_37,Романовский район,район,Алтайский край,1926,21,20–29 лет,geometry+centroid,low,1939,adm_1939_34,Завьяловский,35.5,0.609,0.32
1947,adm_1947_38,Зональный район,район,Алтайский край,1947,0,0–9 лет,new_or_unmatched,low,,,,,,
1947,adm_1947_39,Родинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_27,Родинский,7.6,1.0,0.0
1947,adm_1947_40,Мамонтовский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_29,Мамонтовский,12.1,1.0,0.0
1947,adm_1947_41,Марушинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_30,Марушинский,4.5,1.0,0.0
1947,adm_1947_42,Топчихинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_31,Топчихинский,5.8,1.0,0.0
1947,adm_1947_43,Табунский район,район,Алтайский край,1926,21,20–29 лет,geometry+centroid,medium,1939,adm_1939_32,Кулундинский,25.0,0.571,0.581
1947,adm_1947_44,Солтонский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_33,Солтонский,1.2,1.0,0.0
1947,adm_1947_45,Завьяловский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_34,Завьяловский,23.3,1.0,0.0
1947,adm_1947_46,Парфеновский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_36,Парфеновский,3.1,1.0,0.0
1947,adm_1947_47,Благовещенский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_35,Благовещенский,9.2,1.0,0.0
1947,adm_1947_48,Калманский,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_37,Калманский,1.7,1.0,0.0
1947,adm_1947_49,Троицкий район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_38,Троицкий,2.3,1.0,0.0
1947,adm_1947_50,Яминский район,район,Алтайский край,1947,0,0–9 лет,new_or_unmatched,low,,,,,,
1947,adm_1947_51,Ребрихинский,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_39,Ребрихинский,15.6,1.0,0.0
1947,adm_1947_52,Ребрихинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_39,Ребрихинский,30.9,1.0,0.0
1947,adm_1947_53,Таштагольский район,район,Кемеровская область,1926,21,20–29 лет,geometry+centroid,low,1939,adm_1939_64,Горно-Шорский,97.1,0.462,0.385
1947,adm_1947_54,Славгородский район,район,Алтайский край,1939,8,0–9 лет,name+centroid,high,1939,adm_1939_44,Славгородский,35.7,1.0,0.0
1947,adm_1947_56,Знаменский,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_40,Знаменский,33.6,1.0,0.0
1947,adm_1947_57,Суетский район,район,Алтайский край,1926,21,20–29 лет,geometry+centroid,low,1939,adm_1939_40,Знаменский,36.4,0.556,0.393
1947,adm_1947_58,Павловский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_47,Павловский,34.7,1.0,0.0
1947,adm_1947_59,Тюменцевский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_46,Тюменцевский,18.1,1.0,0.0
1947,adm_1947_60,Косихинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_193,Косихинский,3.3,1.0,0.0
1947,adm_1947_61,Ельцовский район,район,Алтайский край,1939,8,0–9 лет,name+centroid,high,1939,adm_1939_41,Ельцовский,23.7,1.0,0.0
1947,adm_1947_62,Баевский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_43,Баевский,3.5,1.0,0.0
1947,adm_1947_64,Кузедеевский район,район,Кемеровская область,1947,0,0–9 лет,new_or_unmatched,low,,,,,,
1947,adm_1947_65,Бурлинский район,район,Алтайский край,1939,8,0–9 лет,geometry+centroid,medium,1939,adm_1939_44,Славгородский,29.8,0.435,0.461
1947,adm_1947_66,Шелаболихинский район,район,Алтайский край,1947,0,0–9 лет,new_or_unmatched,low,,,,,,
1947,adm_1947_67,Кытмановский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_48,Кытмановский,6.8,1.0,0.0
